time,true_state_id,true_state,observation_id,observation,snr_db,rss_dbm,ber,throughput_gbps,decoded_state_id,decoded_state,p_los,p_nlos,p_light_blockage,p_severe_blockage,predicted_next_state_id,predicted_next_state,next_blockage_probability
572,2,Light blockage,2,Weak,10.228,-65.686,0.00063549,19.509,2,Light blockage,0.03016,0.41692,0.50485,0.04807,1,NLoS,0.43507
573,2,Light blockage,2,Weak,7.667,-73.056,0.00207899,17.743,2,Light blockage,0.01791,0.27168,0.64837,0.06204,2,Light blockage,0.51572
574,1,NLoS,1,Good,16.916,-56.930,0.00004919,54.788,1,NLoS,0.08368,0.70662,0.19276,0.01695,1,NLoS,0.25633
575,1,NLoS,1,Good,24.019,-50.036,0.00004277,79.050,1,NLoS,0.10090,0.81939,0.07331,0.00640,1,NLoS,0.18901
576,1,NLoS,3,Outage,17.216,-56.450,0.00002180,3.569,1,NLoS,0.01268,0.29681,0.31213,0.37838,1,NLoS,0.51900
577,1,NLoS,0,Excellent,18.359,-56.235,0.00000399,70.776,0,LoS,0.73832,0.22027,0.03521,0.00621,0,LoS,0.09974
578,1,NLoS,1,Good,23.965,-55.038,0.00002244,73.458,0,LoS,0.45008,0.50445,0.04197,0.00349,0,LoS,0.13336
579,0,LoS,0,Excellent,32.539,-39.377,0.00000120,110.000,0,LoS,0.88638,0.10847,0.00477,0.00038,0,LoS,0.06509
580,0,LoS,0,Excellent,28.590,-40.976,0.00000100,110.000,0,LoS,0.96919,0.02907,0.00162,0.00011,0,LoS,0.05426
581,0,LoS,0,Excellent,29.707,-39.835,0.00000060,110.000,0,LoS,0.97944,0.01919,0.00129,0.00008,0,LoS,0.05295
582,0,LoS,1,Good,32.877,-43.910,0.00000166,104.745,0,LoS,0.68673,0.28279,0.02853,0.00194,0,LoS,0.09978
583,0,LoS,1,Good,31.348,-40.252,0.00000031,95.830,0,LoS,0.40446,0.55219,0.04014,0.00321,0,LoS,0.13731
584,0,LoS,0,Excellent,30.001,-42.145,0.00000086,110.000,0,LoS,0.87238,0.12205,0.00516,0.00041,0,LoS,0.06684
585,0,LoS,0,Excellent,31.162,-43.580,0.00000204,110.000,0,LoS,0.96732,0.03088,0.00168,0.00012,0,LoS,0.05450
586,0,LoS,0,Excellent,31.762,-40.866,0.00000193,110.000,0,LoS,0.97922,0.01940,0.00130,0.00008,0,LoS,0.05298
587,0,LoS,0,Excellent,28.725,-36.892,0.00000253,110.000,0,LoS,0.98060,0.01806,0.00125,0.00008,0,LoS,0.05280
588,0,LoS,0,Excellent,28.894,-41.534,0.00000027,110.000,0,LoS,0.98076,0.01791,0.00125,0.00008,0,LoS,0.05278
589,0,LoS,0,Excellent,33.154,-39.902,0.00000049,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
590,0,LoS,0,Excellent,34.436,-42.492,0.00000072,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
591,0,LoS,0,Excellent,32.740,-45.065,0.00000113,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
592,0,LoS,0,Excellent,30.553,-40.870,0.00000028,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
593,2,Light blockage,2,Weak,10.285,-73.956,0.00227981,23.575,1,NLoS,0.37650,0.26779,0.33117,0.02454,0,LoS,0.29742
594,2,Light blockage,1,Good,13.092,-70.821,0.00065311,41.986,1,NLoS,0.25228,0.62182,0.11616,0.00974,1,NLoS,0.19559
595,2,Light blockage,2,Weak,16.867,-62.075,0.00146111,27.972,1,NLoS,0.05724,0.46373,0.43797,0.04107,1,NLoS,0.39486
596,2,Light blockage,1,Good,17.660,-77.126,0.00027578,56.847,1,NLoS,0.09657,0.76198,0.13005,0.01140,1,NLoS,0.22056
597,1,NLoS,2,Weak,21.874,-54.863,0.00004774,37.575,1,NLoS,0.03499,0.48566,0.43770,0.04164,1,NLoS,0.39749
598,1,NLoS,1,Good,23.107,-54.398,0.00000403,71.061,1,NLoS,0.08728,0.77257,0.12883,0.01132,1,NLoS,0.22093
599,0,LoS,0,Excellent,28.050,-41.317,0.00000085,110.000,0,LoS,0.71963,0.26587,0.01340,0.00110,0,LoS,0.08813
600,0,LoS,0,Excellent,30.665,-43.131,0.00000027,110.000,0,LoS,0.94440,0.05296,0.00246,0.00018,0,LoS,0.05745
601,2,Light blockage,2,Weak,18.431,-69.168,0.00067072,36.062,0,LoS,0.34075,0.29986,0.33384,0.02555,0,LoS,0.30324
602,1,NLoS,1,Good,21.485,-58.794,0.00004591,70.566,0,LoS,0.23095,0.64418,0.11516,0.00971,1,NLoS,0.19742
603,0,LoS,0,Excellent,31.851,-38.859,0.00000079,110.000,0,LoS,0.80946,0.18034,0.00944,0.00076,0,LoS,0.07609
604,0,LoS,0,Excellent,32.732,-41.634,0.00000027,110.000,0,LoS,0.95861,0.03926,0.00199,0.00014,0,LoS,0.05563
605,2,Light blockage,3,Outage,15.990,-64.648,0.00011303,5.591,0,LoS,0.14868,0.20144,0.33135,0.31853,2,Light blockage,0.48133
606,2,Light blockage,1,Good,13.254,-71.072,0.00200103,39.071,0,LoS,0.17566,0.62759,0.16767,0.02909,1,NLoS,0.24022
607,0,LoS,0,Excellent,29.816,-40.218,0.00000074,110.000,0,LoS,0.78608,0.20030,0.01252,0.00110,0,LoS,0.08039
608,0,LoS,0,Excellent,26.614,-40.573,0.00000022,104.382,0,LoS,0.95526,0.04245,0.00214,0.00016,0,LoS,0.05607
609,1,NLoS,1,Good,18.430,-59.360,0.00014446,59.761,1,NLoS,0.65644,0.31219,0.02932,0.00204,0,LoS,0.10356
610,1,NLoS,2,Weak,20.980,-51.174,0.00005948,28.370,1,NLoS,0.16461,0.43114,0.37167,0.03258,1,NLoS,0.34532
611,1,NLoS,1,Good,24.052,-47.817,0.00000601,73.907,1,NLoS,0.14172,0.73069,0.11743,0.01016,1,NLoS,0.20861
612,1,NLoS,1,Good,22.519,-52.729,0.00006030,71.825,1,NLoS,0.12049,0.81521,0.05915,0.00515,1,NLoS,0.17910
613,1,NLoS,1,Good,25.335,-59.955,0.00000681,80.060,1,NLoS,0.11081,0.83654,0.04841,0.00424,1,NLoS,0.17431
614,1,NLoS,0,Excellent,18.254,-58.447,0.00011610,74.300,0,LoS,0.73219,0.25721,0.00979,0.00080,0,LoS,0.08479
615,1,NLoS,2,Weak,16.579,-62.603,0.00013088,29.137,0,LoS,0.20123,0.42457,0.34467,0.02953,1,NLoS,0.32615
616,0,LoS,0,Excellent,32.138,-43.570,0.00000218,110.000,0,LoS,0.81422,0.16655,0.01779,0.00144,0,LoS,0.08011
617,0,LoS,0,Excellent,34.494,-38.403,0.00000026,110.000,0,LoS,0.95991,0.03784,0.00209,0.00015,0,LoS,0.05554
618,0,LoS,0,Excellent,31.332,-39.879,0.00000050,110.000,0,LoS,0.97836,0.02023,0.00133,0.00009,0,LoS,0.05309
619,0,LoS,0,Excellent,29.844,-43.876,0.00000026,110.000,0,LoS,0.98050,0.01816,0.00126,0.00008,0,LoS,0.05282
620,0,LoS,1,Good,32.707,-44.478,0.00000032,102.617,1,NLoS,0.68810,0.28146,0.02850,0.00194,0,LoS,0.09960
621,1,NLoS,1,Good,26.125,-57.871,0.00018734,80.380,1,NLoS,0.40551,0.55116,0.04012,0.00320,0,LoS,0.13719
622,2,Light blockage,3,Outage,8.278,-65.562,0.00187237,5.597,1,NLoS,0.03220,0.29194,0.31118,0.36468,1,NLoS,0.50897
623,2,Light blockage,1,Good,11.584,-67.926,0.00122814,35.308,1,NLoS,0.11381,0.69549,0.16088,0.02982,1,NLoS,0.24403
624,2,Light blockage,2,Weak,16.710,-63.918,0.00130739,25.113,2,Light blockage,0.03579,0.44921,0.46681,0.04819,1,NLoS,0.41549
625,2,Light blockage,2,Weak,13.822,-72.469,0.00063268,17.980,2,Light blockage,0.01914,0.28709,0.63252,0.06125,2,Light blockage,0.50723
626,3,Severe blockage,3,Outage,2.351,-83.551,0.05137677,0.000,3,Severe blockage,0.00363,0.08942,0.40870,0.49825,2,Light blockage,0.63300
627,0,LoS,1,Good,30.347,-43.373,0.00000091,93.903,0,LoS,0.11883,0.59361,0.23994,0.04762,1,NLoS,0.29261
628,0,LoS,0,Excellent,29.179,-42.342,0.00000051,110.000,0,LoS,0.75678,0.22445,0.01719,0.00158,0,LoS,0.08620
629,0,LoS,0,Excellent,28.028,-42.568,0.00000049,106.740,0,LoS,0.95094,0.04655,0.00234,0.00017,0,LoS,0.05666
630,2,Light blockage,2,Weak,14.078,-71.079,0.00130159,22.111,0,LoS,0.34674,0.29424,0.33362,0.02540,0,LoS,0.30238
631,1,NLoS,1,Good,18.038,-54.152,0.00002798,59.330,0,LoS,0.23448,0.64041,0.11539,0.00972,1,NLoS,0.19715
632,0,LoS,0,Excellent,30.701,-42.892,0.00000056,110.000,0,LoS,0.81123,0.17863,0.00938,0.00076,0,LoS,0.07587
633,0,LoS,0,Excellent,29.072,-42.231,0.00000045,110.000,0,LoS,0.95887,0.03900,0.00198,0.00014,0,LoS,0.05559
634,0,LoS,0,Excellent,31.796,-43.724,0.00000047,110.000,0,LoS,0.97822,0.02036,0.00133,0.00009,0,LoS,0.05311
635,0,LoS,0,Excellent,30.217,-39.532,0.00000087,110.000,0,LoS,0.98049,0.01817,0.00126,0.00008,0,LoS,0.05282
636,0,LoS,0,Excellent,30.409,-38.494,0.00000050,110.000,0,LoS,0.98075,0.01792,0.00125,0.00008,0,LoS,0.05279
637,1,NLoS,1,Good,17.269,-50.039,0.00002064,50.056,0,LoS,0.68842,0.28115,0.02849,0.00194,0,LoS,0.09957
638,1,NLoS,1,Good,22.570,-53.460,0.00001312,68.745,0,LoS,0.40576,0.55092,0.04012,0.00320,0,LoS,0.13716
639,0,LoS,0,Excellent,30.036,-42.006,0.00000060,110.000,0,LoS,0.87279,0.12165,0.00515,0.00041,0,LoS,0.06679
640,1,NLoS,1,Good,19.472,-58.692,0.00004218,61.801,1,NLoS,0.56371,0.40217,0.03178,0.00235,0,LoS,0.11515
641,1,NLoS,1,Good,23.102,-59.058,0.00000433,70.091,1,NLoS,0.31928,0.63554,0.04175,0.00344,1,NLoS,0.14761
642,1,NLoS,1,Good,24.554,-56.129,0.00003048,71.302,1,NLoS,0.18981,0.76147,0.04487,0.00385,1,NLoS,0.16363
643,1,NLoS,1,Good,26.872,-59.617,0.00004692,81.945,1,NLoS,0.13602,0.81422,0.04578,0.00398,1,NLoS,0.17008
644,1,NLoS,1,Good,22.416,-53.608,0.00002588,74.041,1,NLoS,0.11600,0.83392,0.04605,0.00403,1,NLoS,0.17244
645,1,NLoS,1,Good,22.534,-55.138,0.00001382,74.088,1,NLoS,0.10886,0.84096,0.04613,0.00404,1,NLoS,0.17328
646,1,NLoS,1,Good,19.040,-59.917,0.00006398,57.682,1,NLoS,0.10635,0.84344,0.04616,0.00405,1,NLoS,0.17357
647,1,NLoS,1,Good,19.832,-56.540,0.00006507,59.278,1,NLoS,0.10547,0.84430,0.04617,0.00405,1,NLoS,0.17367
648,1,NLoS,2,Weak,25.325,-53.339,0.00001051,39.498,2,Light blockage,0.03966,0.55483,0.37016,0.03535,1,NLoS,0.35981
649,1,NLoS,3,Outage,20.520,-52.419,0.00003936,5.347,3,Severe blockage,0.00591,0.15426,0.37871,0.46112,2,Light blockage,0.59771
650,2,Light blockage,3,Outage,19.682,-68.964,0.00205458,6.811,3,Severe blockage,0.00273,0.04413,0.25711,0.69603,2,Light blockage,0.66411
651,3,Severe blockage,3,Outage,1.457,-81.959,0.01517944,3.543,3,Severe blockage,0.00240,0.02602,0.20904,0.76253,3,Severe blockage,0.67603
652,3,Severe blockage,3,Outage,3.622,-82.888,0.10448105,6.708,3,Severe blockage,0.00236,0.02280,0.19591,0.77892,3,Severe blockage,0.67832
653,2,Light blockage,1,Good,12.165,-71.607,0.00033508,38.048,3,Severe blockage,0.15797,0.51073,0.25609,0.07521,1,NLoS,0.31128
654,3,Severe blockage,3,Outage,2.609,-83.395,0.08142068,6.696,3,Severe blockage,0.00965,0.15245,0.33676,0.50114,2,Light blockage,0.59793
655,3,Severe blockage,3,Outage,3.342,-83.463,0.02395594,4.824,3,Severe blockage,0.00278,0.04216,0.24401,0.71106,3,Severe blockage,0.66567
656,3,Severe blockage,3,Outage,3.573,-85.576,0.12118516,0.895,3,Severe blockage,0.00240,0.02542,0.20562,0.76656,3,Severe blockage,0.67649
657,3,Severe blockage,3,Outage,4.296,-83.091,0.53789663,0.000,3,Severe blockage,0.00236,0.02265,0.19507,0.77992,3,Severe blockage,0.67843
658,0,LoS,1,Good,30.787,-41.928,0.00000041,95.507,1,NLoS,0.15813,0.51044,0.25611,0.07532,1,NLoS,0.31133
659,0,LoS,1,Good,33.029,-41.124,0.00000033,107.464,1,NLoS,0.13879,0.75479,0.09608,0.01034,1,NLoS,0.19836
660,0,LoS,1,Good,35.931,-41.859,0.00000021,110.000,1,NLoS,0.11882,0.82097,0.05532,0.00489,1,NLoS,0.17723
661,0,LoS,0,Excellent,32.452,-41.902,0.00000031,110.000,1,NLoS,0.73838,0.25096,0.00985,0.00081,0,LoS,0.08414
662,1,NLoS,1,Good,23.148,-61.225,0.00006893,68.845,1,NLoS,0.44023,0.52202,0.03500,0.00275,0,LoS,0.13056
663,0,LoS,2,Weak,29.001,-37.198,0.00000065,54.111,1,NLoS,0.10027,0.49600,0.36982,0.03391,1,NLoS,0.35219
664,0,LoS,0,Excellent,29.891,-40.446,0.00000019,110.000,1,NLoS,0.74865,0.22614,0.02330,0.00191,0,LoS,0.09033
665,1,NLoS,2,Weak,16.891,-54.517,0.00001978,25.749,1,NLoS,0.20434,0.39687,0.36730,0.03149,1,NLoS,0.33818
666,2,Light blockage,2,Weak,14.803,-62.741,0.00102859,23.561,1,NLoS,0.03873,0.29877,0.60569,0.05680,2,Light blockage,0.48926
667,1,NLoS,1,Good,17.547,-52.841,0.00004501,53.087,1,NLoS,0.09249,0.71198,0.17978,0.01575,1,NLoS,0.24822
668,1,NLoS,1,Good,24.023,-54.386,0.00001545,70.120,1,NLoS,0.10385,0.81913,0.07083,0.00618,1,NLoS,0.18733
669,0,LoS,0,Excellent,29.481,-40.566,0.00000083,110.000,0,LoS,0.72858,0.25978,0.01075,0.00088,0,LoS,0.08571
670,0,LoS,0,Excellent,31.709,-38.555,0.00000059,110.000,0,LoS,0.94574,0.05170,0.00238,0.00018,0,LoS,0.05725
671,0,LoS,0,Excellent,32.034,-41.349,0.00000019,110.000,0,LoS,0.97665,0.02188,0.00138,0.00009,0,LoS,0.05331
672,0,LoS,0,Excellent,27.229,-44.556,0.00000030,110.000,0,LoS,0.98031,0.01835,0.00126,0.00008,0,LoS,0.05284
673,0,LoS,0,Excellent,29.410,-44.875,0.00000156,110.000,0,LoS,0.98073,0.01794,0.00125,0.00008,0,LoS,0.05279
674,0,LoS,0,Excellent,31.714,-39.118,0.00000081,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
675,0,LoS,0,Excellent,31.956,-42.265,0.00000072,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
676,0,LoS,0,Excellent,32.597,-40.799,0.00000062,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
677,0,LoS,1,Good,30.316,-42.042,0.00000020,97.092,0,LoS,0.68847,0.28111,0.02849,0.00194,0,LoS,0.09956
678,0,LoS,0,Excellent,30.814,-40.980,0.00000052,110.000,0,LoS,0.93993,0.05699,0.00286,0.00021,0,LoS,0.05815
679,0,LoS,0,Excellent,34.569,-43.556,0.00000085,110.000,0,LoS,0.97596,0.02254,0.00141,0.00009,0,LoS,0.05340
680,0,LoS,0,Excellent,31.399,-40.937,0.00000105,110.000,0,LoS,0.98023,0.01842,0.00127,0.00008,0,LoS,0.05285
681,0,LoS,1,Good,32.645,-46.398,0.00000130,103.623,0,LoS,0.68775,0.28181,0.02851,0.00194,0,LoS,0.09965
682,0,LoS,1,Good,30.474,-42.423,0.00000083,94.439,0,LoS,0.40524,0.55143,0.04013,0.00320,0,LoS,0.13722
683,0,LoS,0,Excellent,27.991,-44.576,0.00000096,110.000,0,LoS,0.87263,0.12181,0.00515,0.00041,0,LoS,0.06681
684,1,NLoS,1,Good,23.399,-55.810,0.00001473,70.954,1,NLoS,0.56354,0.40233,0.03178,0.00235,0,LoS,0.11517
685,2,Light blockage,2,Weak,15.073,-69.392,0.00774920,31.141,1,NLoS,0.13335,0.46262,0.37080,0.03323,1,NLoS,0.34867
686,1,NLoS,1,Good,24.829,-56.289,0.00000998,79.782,1,NLoS,0.12735,0.74679,0.11579,0.01006,1,NLoS,0.20932
687,1,NLoS,2,Weak,19.302,-55.388,0.00003543,32.070,1,NLoS,0.03949,0.49104,0.42877,0.04071,1,NLoS,0.39202
688,1,NLoS,1,Good,19.880,-61.102,0.00001994,65.581,1,NLoS,0.08896,0.77323,0.12668,0.01113,1,NLoS,0.21957
689,1,NLoS,0,Excellent,15.518,-59.064,0.00008737,65.628,1,NLoS,0.72083,0.26481,0.01327,0.00109,0,LoS,0.08793
690,1,NLoS,1,Good,23.682,-56.493,0.00002252,72.842,1,NLoS,0.42700,0.53408,0.03606,0.00285,0,LoS,0.13260
691,2,Light blockage,2,Weak,16.091,-68.280,0.00369551,23.959,1,NLoS,0.09708,0.49833,0.37054,0.03405,1,NLoS,0.35298
692,2,Light blockage,3,Outage,10.447,-68.785,0.00074719,0.000,1,NLoS,0.00741,0.14754,0.38261,0.46243,2,Light blockage,0.60020
693,1,NLoS,1,Good,20.678,-60.981,0.00008233,62.428,1,NLoS,0.11485,0.62851,0.21470,0.04194,1,NLoS,0.27736
694,2,Light blockage,2,Weak,12.183,-64.652,0.00477418,20.211,1,NLoS,0.03386,0.40624,0.50643,0.05346,1,NLoS,0.43836
695,1,NLoS,1,Good,26.771,-56.217,0.00011863,82.909,1,NLoS,0.08854,0.74903,0.14911,0.01331,1,NLoS,0.23201
696,0,LoS,0,Excellent,32.814,-38.702,0.00000053,110.000,1,NLoS,0.72204,0.26263,0.01417,0.00116,0,LoS,0.08829
697,1,NLoS,1,Good,25.420,-53.860,0.00006340,79.170,1,NLoS,0.42825,0.53260,0.03628,0.00287,0,LoS,0.13258
698,1,NLoS,1,Good,21.558,-52.435,0.00005252,67.685,1,NLoS,0.24214,0.71080,0.04339,0.00366,1,NLoS,0.15704
699,1,NLoS,2,Weak,20.666,-54.312,0.00008107,33.089,1,NLoS,0.06039,0.53285,0.37175,0.03501,1,NLoS,0.35814
700,1,NLoS,2,Weak,25.303,-57.283,0.00005420,46.845,1,NLoS,0.02355,0.33274,0.58758,0.05613,1,NLoS,0.48151
701,1,NLoS,0,Excellent,17.026,-56.687,0.00003190,64.172,0,LoS,0.69016,0.26328,0.04301,0.00354,0,LoS,0.10750
702,1,NLoS,0,Excellent,23.538,-53.302,0.00008267,94.841,0,LoS,0.94138,0.05530,0.00309,0.00023,0,LoS,0.05812
703,1,NLoS,1,Good,18.101,-56.979,0.00000198,56.420,0,LoS,0.63999,0.32800,0.02990,0.00211,0,LoS,0.10569
704,1,NLoS,1,Good,24.355,-61.598,0.00001957,75.623,0,LoS,0.37017,0.58571,0.04082,0.00330,1,NLoS,0.14148
705,1,NLoS,2,Weak,23.523,-55.923,0.00001169,39.737,0,LoS,0.08426,0.50750,0.37362,0.03462,1,NLoS,0.35624
706,0,LoS,0,Excellent,29.222,-41.467,0.00000147,110.000,0,LoS,0.73554,0.23807,0.02439,0.00200,0,LoS,0.09237
707,0,LoS,0,Excellent,31.436,-41.051,0.00000058,110.000,0,LoS,0.94793,0.04933,0.00255,0.00019,0,LoS,0.05711
708,0,LoS,0,Excellent,28.731,-40.556,0.00000111,110.000,0,LoS,0.97693,0.02161,0.00137,0.00009,0,LoS,0.05327
709,1,NLoS,0,Excellent,18.851,-49.938,0.00003113,79.623,0,LoS,0.98034,0.01832,0.00126,0.00008,0,LoS,0.05284
710,0,LoS,0,Excellent,30.208,-44.941,0.00000142,110.000,0,LoS,0.98073,0.01794,0.00125,0.00008,0,LoS,0.05279
711,0,LoS,1,Good,29.473,-38.424,0.00000118,95.612,1,NLoS,0.68840,0.28117,0.02849,0.00194,0,LoS,0.09957
712,0,LoS,2,Weak,32.971,-40.523,0.00000067,55.930,1,NLoS,0.17699,0.41865,0.37204,0.03232,1,NLoS,0.34400
713,0,LoS,1,Good,35.168,-41.977,0.00000095,102.808,1,NLoS,0.14760,0.72410,0.11810,0.01020,1,NLoS,0.20833
714,0,LoS,1,Good,31.001,-44.658,0.00000067,93.574,1,NLoS,0.12276,0.81277,0.05931,0.00516,1,NLoS,0.17894
715,0,LoS,1,Good,30.984,-41.815,0.00000049,98.009,1,NLoS,0.11163,0.83569,0.04844,0.00424,1,NLoS,0.17423
716,0,LoS,0,Excellent,32.483,-40.764,0.00000095,110.000,0,LoS,0.73279,0.25664,0.00978,0.00080,0,LoS,0.08472
717,0,LoS,0,Excellent,30.351,-42.047,0.00000197,110.000,0,LoS,0.94639,0.05110,0.00234,0.00017,0,LoS,0.05716
718,0,LoS,0,Excellent,31.889,-42.895,0.00000122,110.000,0,LoS,0.97673,0.02181,0.00138,0.00009,0,LoS,0.05330
719,0,LoS,0,Excellent,27.223,-43.166,0.00000039,109.638,0,LoS,0.98032,0.01834,0.00126,0.00008,0,LoS,0.05284
720,0,LoS,0,Excellent,29.594,-43.557,0.00000121,110.000,0,LoS,0.98073,0.01794,0.00125,0.00008,0,LoS,0.05279
721,0,LoS,1,Good,27.896,-40.690,0.00000038,85.892,0,LoS,0.68840,0.28118,0.02849,0.00194,0,LoS,0.09957
722,0,LoS,0,Excellent,27.156,-40.830,0.00000008,107.472,0,LoS,0.93992,0.05701,0.00286,0.00021,0,LoS,0.05815
723,2,Light blockage,2,Weak,16.568,-66.120,0.00059729,28.786,2,Light blockage,0.33650,0.30307,0.33472,0.02572,0,LoS,0.30423
724,3,Severe blockage,3,Outage,3.371,-86.290,0.09596708,0.997,2,Light blockage,0.01555,0.12773,0.39513,0.46160,2,Light blockage,0.60511
725,2,Light blockage,2,Weak,18.912,-64.612,0.00034288,26.765,2,Light blockage,0.01748,0.15564,0.68300,0.14389,2,Light blockage,0.57727
726,2,Light blockage,2,Weak,18.670,-60.030,0.00210162,38.579,2,Light blockage,0.01368,0.17071,0.73235,0.08326,2,Light blockage,0.56963
727,0,LoS,1,Good,30.846,-41.780,0.00000148,97.078,1,NLoS,0.08437,0.66621,0.22869,0.02072,1,NLoS,0.27626
728,0,LoS,1,Good,30.139,-39.688,0.00000062,93.223,1,NLoS,0.10209,0.81005,0.08079,0.00706,1,NLoS,0.19298
729,0,LoS,0,Excellent,29.462,-44.624,0.00000089,110.000,0,LoS,0.72793,0.26000,0.01116,0.00092,0,LoS,0.08600
730,0,LoS,0,Excellent,26.090,-37.223,0.00000054,106.484,0,LoS,0.94566,0.05178,0.00239,0.00018,0,LoS,0.05727
731,0,LoS,0,Excellent,29.903,-40.725,0.00000013,110.000,0,LoS,0.97664,0.02189,0.00138,0.00009,0,LoS,0.05331
732,0,LoS,0,Excellent,30.422,-39.516,0.00000078,110.000,0,LoS,0.98031,0.01835,0.00126,0.00008,0,LoS,0.05284
733,0,LoS,0,Excellent,29.623,-41.394,0.00000039,110.000,0,LoS,0.98073,0.01794,0.00125,0.00008,0,LoS,0.05279
734,1,NLoS,1,Good,19.039,-60.720,0.00003513,53.374,1,NLoS,0.68839,0.28118,0.02849,0.00194,0,LoS,0.09957
735,1,NLoS,1,Good,21.691,-54.492,0.00000398,71.688,1,NLoS,0.40573,0.55094,0.04012,0.00320,0,LoS,0.13716
736,1,NLoS,1,Good,20.840,-55.993,0.00003153,65.737,1,NLoS,0.23102,0.72096,0.04427,0.00375,1,NLoS,0.15875
737,1,NLoS,1,Good,22.356,-53.206,0.00004461,70.616,1,NLoS,0.15225,0.79822,0.04558,0.00395,1,NLoS,0.16817
738,2,Light blockage,3,Outage,9.182,-73.313,0.00789312,6.741,1,NLoS,0.01595,0.31448,0.30316,0.36642,1,NLoS,0.50769
739,2,Light blockage,1,Good,20.075,-82.081,0.00217147,61.576,1,NLoS,0.10518,0.70836,0.15712,0.02934,1,NLoS,0.24283
740,2,Light blockage,0,Excellent,14.985,-70.258,0.00039470,61.953,1,NLoS,0.73824,0.24631,0.01419,0.00126,0,LoS,0.08657
741,2,Light blockage,2,Weak,12.314,-71.313,0.00176195,15.843,1,NLoS,0.20255,0.41511,0.35212,0.03022,1,NLoS,0.33010
742,2,Light blockage,2,Weak,9.952,-67.050,0.00019747,17.260,1,NLoS,0.03910,0.30815,0.59676,0.05599,2,Light blockage,0.48431
743,0,LoS,1,Good,29.025,-43.706,0.00000018,90.205,1,NLoS,0.09244,0.71528,0.17678,0.01549,1,NLoS,0.24659
744,0,LoS,0,Excellent,32.536,-42.748,0.00000078,110.000,0,LoS,0.72703,0.25659,0.01514,0.00124,0,LoS,0.08827
745,0,LoS,0,Excellent,30.140,-42.728,0.00000098,110.000,0,LoS,0.94580,0.05157,0.00245,0.00018,0,LoS,0.05729
746,0,LoS,1,Good,31.057,-43.459,0.00000077,102.934,0,LoS,0.64498,0.32332,0.02962,0.00208,0,LoS,0.10498
747,0,LoS,0,Excellent,31.784,-40.865,0.00000152,110.000,0,LoS,0.93178,0.06486,0.00312,0.00024,0,LoS,0.05919
748,0,LoS,0,Excellent,29.872,-42.548,0.00000116,110.000,0,LoS,0.97497,0.02350,0.00144,0.00010,0,LoS,0.05352
749,0,LoS,1,Good,31.469,-42.973,0.00000099,92.766,0,LoS,0.68100,0.28836,0.02868,0.00196,0,LoS,0.10049
750,0,LoS,0,Excellent,27.242,-43.357,0.00000021,110.000,0,LoS,0.93858,0.05830,0.00290,0.00022,0,LoS,0.05833
751,0,LoS,1,Good,29.032,-42.597,0.00000041,92.849,0,LoS,0.63651,0.33148,0.02990,0.00211,0,LoS,0.10607
752,0,LoS,0,Excellent,27.096,-38.914,0.00000074,106.266,0,LoS,0.93012,0.06645,0.00318,0.00024,0,LoS,0.05941
753,0,LoS,0,Excellent,30.137,-42.463,0.00000024,110.000,0,LoS,0.97476,0.02370,0.00144,0.00010,0,LoS,0.05355
754,0,LoS,0,Excellent,30.104,-43.303,0.00000028,110.000,0,LoS,0.98009,0.01856,0.00127,0.00008,0,LoS,0.05287
755,0,LoS,1,Good,34.458,-41.774,0.00000023,109.688,1,NLoS,0.68757,0.28198,0.02851,0.00194,0,LoS,0.09967
756,1,NLoS,1,Good,19.572,-53.581,0.00001387,59.638,1,NLoS,0.40510,0.55156,0.04013,0.00320,0,LoS,0.13723
757,1,NLoS,1,Good,22.349,-55.950,0.00003154,70.778,1,NLoS,0.23070,0.72127,0.04428,0.00375,1,NLoS,0.15879
758,1,NLoS,1,Good,23.158,-54.731,0.00008440,72.533,1,NLoS,0.15212,0.79835,0.04558,0.00395,1,NLoS,0.16819
759,0,LoS,0,Excellent,33.724,-40.717,0.00000068,110.000,0,LoS,0.75983,0.23063,0.00882,0.00072,0,LoS,0.08122
760,0,LoS,0,Excellent,31.843,-40.471,0.00000052,110.000,0,LoS,0.95081,0.04683,0.00220,0.00016,0,LoS,0.05660
761,1,NLoS,1,Good,24.129,-55.296,0.00000969,76.645,1,NLoS,0.65097,0.31753,0.02944,0.00206,0,LoS,0.10422
762,1,NLoS,1,Good,27.263,-60.124,0.00009487,87.229,1,NLoS,0.37795,0.57814,0.04063,0.00328,0,LoS,0.14051
763,1,NLoS,1,Good,16.884,-56.326,0.00003403,55.118,1,NLoS,0.21726,0.73449,0.04447,0.00378,1,NLoS,0.16038
